,American Indian/Alaska Native,Asian,Black,Hispanic,More than one race,Native Hawaiian/Other Pacific Islander,White,grade,male,preschool,expectBachelors,motherHS,motherWork,fatherHS,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore
147,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,25.0,1.0,1,0,1233.0,483.94
148,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,16.0,1.0,1,0,358.0,560.83
149,0,0,0,1,0,0,0,9,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,150.0,30.0,1.0,1,0,926.0,535.01
150,0,0,0,1,0,0,0,11,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,275.0,30.0,1.0,1,1,1763.0,575.09
151,0,0,0,0,0,0,1,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,20.0,1.0,1,0,1526.0,512.08
152,0,0,0,0,0,0,1,11,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,264.0,32.0,1.0,1,0,2402.0,371.47
153,0,0,1,0,0,0,0,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,30.0,1.0,1,1,3592.0,466.78
154,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,25.0,1.0,1,0,979.0,514.48
155,0,0,0,1,0,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,225.0,20.0,1.0,1,0,3004.0,403.7
156,0,0,0,0,1,0,0,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,25.0,1.0,1,0,1064.0,535.41
157,0,0,0,0,0,0,1,11,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,275.0,30.0,1.0,1,0,1411.0,482.42
158,0,0,0,0,0,0,1,10,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,240.0,15.0,1.0,1,0,509.0,422.84
159,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,22.0,1.0,1,0,899.0,337.23
160,0,0,0,0,0,0,1,11,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,20.0,1.0,1,0,868.0,520.79
161,0,0,0,1,0,0,0,11,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,270.0,30.0,1.0,0,1,570.0,561.62
162,0,0,0,0,0,0,1,10,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,225.0,10.0,1.0,1,1,2004.0,377.72
163,0,0,1,0,0,0,0,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,29.0,0.0,1,1,1392.0,424.43
164,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,18.0,1.0,1,0,1913.0,473.6
165,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,20.0,1.0,0,1,1212.0,513.52
166,0,0,0,0,0,0,1,10,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,25.0,1.0,1,1,2004.0,417.48
167,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,18.0,1.0,1,0,690.0,631.61
168,0,0,0,0,0,0,1,11,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,400.0,25.0,1.0,1,0,930.0,547.19
169,0,0,0,0,0,0,1,10,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,2878.0,490.27
170,0,0,0,0,0,0,1,10,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,250.0,27.0,1.0,1,0,1375.0,607.32
171,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,260.0,30.0,1.0,1,1,2080.0,719.31
172,0,0,0,0,0,0,1,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,19.0,1.0,1,0,636.0,413.95
173,0,0,0,1,0,0,0,9,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,35.0,1.0,1,1,1408.0,479.45
174,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,20.0,1.0,1,0,1375.0,531.99
175,0,0,0,0,0,0,1,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,12.0,1.0,0,1,915.0,651.49
176,0,0,0,1,0,0,0,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,30.0,1.0,1,1,2942.0,456.68
177,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,220.0,20.0,1.0,1,0,690.0,671.17
178,0,0,0,0,0,0,1,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,1610.0,616.91
179,0,1,0,0,0,0,0,10,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,250.0,13.0,1.0,0,1,915.0,705.73
180,0,0,0,0,0,0,1,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,28.0,1.0,1,0,1680.0,600.55
181,0,0,0,0,0,0,1,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,25.0,1.0,1,1,1378.0,362.57
182,0,0,0,0,0,0,1,10,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,250.0,23.0,1.0,1,0,507.0,355.35
183,0,0,0,0,0,0,1,9,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,25.0,1.0,0,1,308.0,536.76
184,0,0,1,0,0,0,0,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,282.0,17.0,1.0,1,1,1619.0,520.1
185,0,0,0,0,0,0,1,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,30.0,1.0,0,1,308.0,611.11
186,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,30.0,1.0,1,0,1064.0,547.27
187,0,0,0,0,0,0,1,10,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,30.0,1.0,1,0,316.0,450.17
188,1,0,0,0,0,0,0,10,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,350.0,20.0,0.0,1,0,300.0,345.78
189,0,0,0,0,0,0,1,11,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,20.0,1.0,1,0,362.0,510.56
190,0,0,1,0,0,0,0,9,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,270.0,23.0,1.0,1,1,2999.0,382.69
191,0,0,0,0,1,0,0,10,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,30.0,1.0,1,0,1064.0,575.92
192,0,0,0,1,0,0,0,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,350.0,25.0,1.0,1,0,2569.0,495.64
193,0,0,0,0,0,0,1,10,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,225.0,30.0,1.0,1,0,421.0,344.19
194,0,0,0,0,0,0,1,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,250.0,12.0,1.0,1,0,1375.0,557.01
195,0,0,0,0,0,0,1,10,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,30.0,1.0,1,1,1110.0,645.59
196,0,0,0,0,1,0,0,10,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,24.0,1.0,1,0,227.0,373.39
197,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,300.0,30.0,1.0,1,0,2340.0,555.19
198,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,28.0,1.0,1,0,1471.0,656.54
199,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,15.0,1.0,1,1,2162.0,521.86
200,0,0,1,0,0,0,0,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,25.0,1.0,1,0,507.0,563.47
201,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,250.0,15.0,1.0,0,1,915.0,646.92
202,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,232.0,18.0,1.0,1,0,2710.0,517.53
203,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160.0,30.0,1.0,1,1,2999.0,518.49
204,0,0,0,0,0,0,1,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,400.0,28.0,1.0,1,0,712.0,602.06
205,0,0,1,0,0,0,0,11,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,390.0,25.0,1.0,1,0,2183.0,518.89
206,0,0,0,0,0,0,1,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,12.0,1.0,1,0,509.0,506.89
207,0,0,0,0,0,0,1,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,232.0,26.0,1.0,1,0,2710.0,608.49
208,0,0,0,0,0,0,1,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,25.0,1.0,1,0,690.0,485.78
209,0,1,0,0,0,0,0,11,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,250.0,30.0,1.0,1,0,1733.0,532.12
210,0,0,0,0,0,0,1,11,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,24.0,1.0,0,0,1064.0,537.33
211,0,0,0,0,0,0,1,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,240.0,20.0,1.0,1,0,1087.0,546.53
212,0,0,0,1,0,0,0,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,275.0,11.0,1.0,1,1,539.0,637.25
213,0,0,0,0,0,0,1,10,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,250.0,20.0,1.0,1,0,366.0,537.79
214,0,0,0,1,0,0,0,10,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,300.0,30.0,1.0,1,1,2255.0,608.2
215,0,0,0,1,0,0,0,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,210.0,20.0,1.0,0,1,570.0,462.32
216,0,0,0,1,0,0,0,9,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,15.0,1.0,1,1,2532.0,416.88
217,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,30.0,1.0,1,0,1233.0,505.02
218,0,0,0,0,0,0,1,10,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,150.0,25.0,1.0,1,0,1848.0,404.01
219,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,25.0,1.0,0,1,308.0,449.55
220,0,0,0,0,0,0,1,10,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,30.0,1.0,1,0,505.0,496.8
221,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,30.0,1.0,1,0,1692.0,556.65
222,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,25.0,1.0,1,0,1064.0,680.51
223,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,25.0,1.0,1,0,1489.0,528.35
224,0,0,0,0,0,0,1,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,30.0,1.0,1,1,1110.0,503.74
225,0,0,1,0,0,0,0,11,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,35.0,1.0,1,1,1411.0,485.78
226,0,1,0,0,0,0,0,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,275.0,15.0,1.0,0,1,915.0,609.21
227,0,0,0,0,0,0,1,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,30.0,1.0,1,1,2144.0,478.65
228,0,0,0,0,0,0,1,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,30.0,0.0,0,1,308.0,494.1
229,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,20.0,1.0,1,0,898.0,512.69
230,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,30.0,1.0,1,1,2080.0,579.82
231,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,275.0,25.0,1.0,1,0,362.0,532.07
232,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,366.0,641.55
233,0,0,0,0,0,1,0,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,275.0,30.0,1.0,1,0,2340.0,607.08
234,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,1610.0,399.04
235,0,0,0,1,0,0,0,9,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,225.0,24.0,1.0,1,0,2878.0,501.26
236,0,0,0,0,0,0,1,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,20.0,1.0,1,0,149.0,421.89
237,0,0,1,0,0,0,0,11,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,285.0,15.0,1.0,1,1,914.0,386.94
238,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,220.0,20.0,1.0,1,0,2098.0,700.09
239,0,0,0,1,0,0,0,10,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,300.0,25.0,1.0,1,1,3164.0,532.15
240,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,120.0,25.0,1.0,0,1,1212.0,544.79
241,0,0,0,1,0,0,0,10,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300.0,30.0,1.0,1,1,2942.0,704.14
242,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,20.0,1.0,1,0,1382.0,638.36
243,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,360.0,20.0,1.0,1,0,2361.0,544.15
244,0,0,0,0,1,0,0,10,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,180.0,30.0,1.0,1,0,1380.0,441.11
245,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,20.0,1.0,1,0,276.0,551.22
246,0,0,0,1,0,0,0,9,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,20.0,1.0,1,1,2532.0,377.4
247,0,0,1,0,0,0,0,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,285.0,28.0,1.0,1,1,914.0,454.84
248,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,28.0,1.0,1,0,3009.0,487.11
249,0,0,0,0,0,0,1,10,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,235.0,28.0,1.0,1,0,1828.0,509.91
250,0,0,0,1,0,0,0,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,360.0,30.0,1.0,1,1,2886.0,537.57
251,0,0,0,0,0,0,1,10,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,20.0,1.0,1,0,400.0,396.31
252,0,0,0,0,0,0,1,10,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,25.0,1.0,1,0,434.0,545.99
253,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,20.0,1.0,1,0,366.0,600.34
254,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,210.0,30.0,1.0,1,0,774.0,526.91
255,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,250.0,25.0,1.0,1,1,1276.0,401.53
256,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,30.0,1.0,1,0,1680.0,687.14
257,0,0,0,0,0,0,1,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,30.0,1.0,1,0,358.0,516.82
258,0,0,0,1,0,0,0,10,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,270.0,25.0,1.0,1,0,1489.0,483.06
259,0,0,0,0,0,0,1,9,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,25.0,1.0,1,0,1375.0,530.08
260,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,285.0,30.0,1.0,1,1,2966.0,608.68
261,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,24.0,1.0,1,0,850.0,519.13
262,0,0,1,0,0,0,0,10,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,27.0,1.0,1,0,762.0,527.31
263,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,22.0,0.0,1,0,227.0,528.81
264,0,0,0,0,0,1,0,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,300.0,30.0,1.0,1,1,2255.0,566.27
265,0,0,0,1,0,0,0,9,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,300.0,30.0,1.0,1,1,3261.0,499.74
266,0,0,0,0,0,0,1,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,25.0,1.0,1,0,276.0,347.82
267,0,0,1,0,0,0,0,11,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,30.0,1.0,1,1,2999.0,538.61
268,0,0,1,0,0,0,0,10,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,18.0,1.0,1,1,539.0,523.49
269,0,0,0,1,0,0,0,11,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,360.0,29.0,1.0,1,1,1408.0,537.55
270,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,30.0,1.0,1,0,1233.0,446.59
271,0,0,0,0,0,0,1,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,300.0,20.0,1.0,1,0,434.0,565.87
272,0,0,0,0,0,0,1,10,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,30.0,1.0,1,0,854.0,532.84
273,0,0,0,1,0,0,0,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,30.0,1.0,1,1,2004.0,415.0
274,0,0,0,0,0,0,1,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,30.0,0.0,0,1,308.0,586.49
275,0,0,0,0,0,0,1,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,25.0,1.0,1,1,1046.0,430.95
276,0,0,1,0,0,0,0,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,23.0,1.0,1,1,914.0,434.36
277,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,27.0,1.0,1,0,1610.0,565.83
278,0,0,0,0,0,0,1,11,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,20.0,1.0,1,0,316.0,557.49
279,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,24.0,1.0,1,0,1680.0,560.34
280,0,0,0,0,0,0,1,11,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,270.0,40.0,1.0,1,0,979.0,482.02
281,0,0,0,0,0,0,1,11,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,225.0,20.0,1.0,1,1,673.0,502.84
282,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,16.0,1.0,1,0,247.0,587.6
283,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,18.0,1.0,1,0,612.0,679.99
284,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,270.0,25.0,1.0,1,1,2999.0,496.85
285,0,0,0,0,0,0,1,11,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,30.0,1.0,1,1,1046.0,554.17
286,0,0,1,0,0,0,0,10,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,22.0,1.0,1,0,507.0,421.09
287,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,30.0,1.0,0,0,1064.0,615.81
288,0,0,0,0,0,0,1,10,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300.0,23.0,1.0,1,0,316.0,487.95
289,0,0,0,0,0,0,1,10,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,30.0,1.0,1,1,1095.0,573.89
290,0,0,0,0,0,0,1,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,27.0,1.0,1,0,979.0,493.46
291,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,300.0,25.0,1.0,1,0,1913.0,603.07
292,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.0,25.0,1.0,1,0,1489.0,656.3
293,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,22.0,1.0,1,0,2710.0,671.53
294,0,0,0,0,0,0,1,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,35.0,1.0,1,1,2966.0,507.99
295,0,0,0,0,0,0,1,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,35.0,1.0,1,1,2004.0,621.2
